key,clientASN,clientASName,download,upload,latencyMs,loss,clientCity,clientCountry,serverPoP
"Denver, US (to DEN)",209,CENTURYLINK-US-LEGACY-QWEST,286997091.70621204,131508102.07869825,10.761111006452222,0.013577271246675042,Denver,US,DEN
"Denver, US (to DEN)",701,UUNET,50033821.074235804,46300552.694323145,9.74938864628821,0.0012227074613217117,Denver,US,DEN
"Denver, US (to DEN)",2140,KYN-GTS,6368214.777777778,6703094.444444444,349.9611111111111,0.0,Denver,US,DEN
"Denver, US (to DEN)",2828,XO-AS15,38420163.28571428,22031410.73214286,70.18392857142857,0.0,Denver,US,DEN
"Denver, US (to DEN)",3257,GTT-BACKBONE,119093118.2625,170843204.9125,10.033750000000001,0.0,Denver,US,DEN
"Denver, US (to DEN)",3356,LEVEL3,103011534.03299604,79939571.36207655,51.68103387593489,0.00736823592023998,Denver,US,DEN
"Denver, US (to DEN)",3379,KAISER-NCAL,67934853.01333334,59331471.74,43.00666666666667,0.00012000000569968798,Denver,US,DEN
"Denver, US (to DEN)",3477,NOAA-NWAVE,314351567.75,133791689.5,3.7,0.0,Denver,US,DEN
"Denver, US (to DEN)",3486,JPMORGAN-AS3486,9017690.055555556,6376664.5,53.87222222222223,0.0,Denver,US,DEN
"Denver, US (to DEN)",4181,TDS-AS,93365017.68421052,87923514.31578948,22.0,0.007368421280070316,Denver,US,DEN
"Denver, US (to DEN)",6167,CELLCO-PART,24745009.757444505,13054336.123443421,65.68599891716296,0.02997292920533097,Denver,US,DEN
"Denver, US (to DEN)",6289,AHM-CORP,46555786.44444445,19125671.722222224,38.18888888888889,0.0020000000949949,Denver,US,DEN
"Denver, US (to DEN)",6389,BELLSOUTH-NET-BLK,24649023.185534593,12162047.581761006,75.75125786163522,0.01499999919027652,Denver,US,DEN
"Denver, US (to DEN)",6621,HNS-DIRECPC,1102732.9166666667,406470.625,728.6374999999999,0.0,Denver,US,DEN
"Denver, US (to DEN)",6939,HURRICANE,990668901.75,299678644.8,2.27,0.0,Denver,US,DEN
"Denver, US (to DEN)",6966,USDOS,2949603.9761326862,4676300.760113268,235.28309061488676,0.0,Denver,US,DEN
"Denver, US (to DEN)",7018,ATT-INTERNET4,70332456.30645162,37447419.34677419,54.86290322580645,0.04522580680842962,Denver,US,DEN
"Denver, US (to DEN)",7155,VIASAT-SP-BACKBONE,2461586.775510204,1668794.8734693876,714.8087755102041,0.0,Denver,US,DEN
"Denver, US (to DEN)",7224,AMAZON-AS,341167252.5,195254186.3,4.175,0.0,Denver,US,DEN
"Denver, US (to DEN)",7359,CENTURYLINK-SPA-ZUNI,42744507.459595956,24320209.717171717,56.605555555555554,0.004636363528499537,Denver,US,DEN
"Denver, US (to DEN)",7922,COMCAST-7922,86414326.15669827,48253865.96353027,24.423394116216873,0.026792219759945755,Denver,US,DEN
"Denver, US (to DEN)",10835,VISIONARY,140714968.63636363,122666894.32323232,23.723737373737375,0.03404040454011974,Denver,US,DEN
"Denver, US (to DEN)",11167,GOGO,1786702.1888888888,1236037.111111111,799.2099999999999,0.001533333388053702,Denver,US,DEN
"Denver, US (to DEN)",11878,TZULO,37882807.0862069,28630947.773399014,111.66896551724138,0.02618226675279988,Denver,US,DEN
"Denver, US (to DEN)",12025,IMDC-AS12025,11855348.416666666,7401147.194444444,238.88333333333333,0.0,Denver,US,DEN
"Denver, US (to DEN)",13150,CATON,70773596.49762282,76265111.12044375,41.03811410459588,0.028860538332647796,Denver,US,DEN
"Denver, US (to DEN)",13335,CLOUDFLARENET,106109532.76595744,83600840.09574468,20.6,0.0,Denver,US,DEN
"Denver, US (to DEN)",13649,ASN-FLEXENTIAL,191810611.2,142039688.25,17.442500000000003,0.0,Denver,US,DEN
"Denver, US (to DEN)",14041,AS14041,66956088.4,101562688.65,8.55,0.0,Denver,US,DEN
"Denver, US (to DEN)",14593,SPACEX-STARLINK,36499054.21843805,8107184.736641222,51.379873752201995,0.01068643565714594,Denver,US,DEN
"Denver, US (to DEN)",14976,SMART-CITY-DNCC,7774977.3125,6122921.326923077,153.77259615384617,0.011615384459638813,Denver,US,DEN
"Denver, US (to DEN)",15164,UPNLLC,110647327.84482759,103576924.03448276,74.91034482758621,0.0,Denver,US,DEN
"Denver, US (to DEN)",16504,GRANITE,52601734.733449474,38159149.912891984,9.532918118466899,0.0,Denver,US,DEN
"Denver, US (to DEN)",16509,AMAZON-02,32939179.815315314,35786284.13063063,30.550450450450448,0.034135135746485454,Denver,US,DEN
"Denver, US (to DEN)",16524,METTEL,98501705.8,172268078.5,42.55,0.0,Denver,US,DEN
"Denver, US (to DEN)",18815,AS-CITY-AND-COUNTY-OF-DENVER,209885899.275,138450432.8875,6.3375,0.01875000074505805,Denver,US,DEN
"Denver, US (to DEN)",19165,WEBPASS,165159403.25862068,108827888.48275863,24.01551724137931,0.0031034481422654485,Denver,US,DEN
"Denver, US (to DEN)",19615,SITEL-US,35667675.70338983,56203204.923728816,65.52966101694915,0.08305084654840371,Denver,US,DEN
"Denver, US (to DEN)",20115,CHARTER-20115,39336829.9,36927620.05,19.2,0.0,Denver,US,DEN
"Denver, US (to DEN)",20278,NEXEON,11416772.555555556,14119964.777777778,208.53750000000002,0.005499999941093825,Denver,US,DEN
"Denver, US (to DEN)",21777,MASSIVE-NETWORKS,38937826.5787037,43865118.7962963,26.631944444444443,0.03390740749374444,Denver,US,DEN
"Denver, US (to DEN)",21928,T-MOBILE-AS21928,39750249.57222366,10574295.23822159,47.29330701527311,0.00207960136110178,Denver,US,DEN
"Denver, US (to DEN)",22284,AS22284-DOI-OPS,10055099.851851853,22341496.055555556,31.840740740740742,0.0,Denver,US,DEN
"Denver, US (to DEN)",22616,ZSCALER-SJC1,20751461.246622793,29125659.676653966,66.34721163837894,0.015380083169369715,Denver,US,DEN
"Denver, US (to DEN)",22781,STRTEC,15132253.888888888,1466699.4722222222,184.7472222222222,0.07088888933261234,Denver,US,DEN
"Denver, US (to DEN)",22995,BARR-XPLR-ASN,1129133.3333333333,549524.3333333334,709.6666666666666,0.0,Denver,US,DEN
"Denver, US (to DEN)",26747,PCTCNET-AS1,57996634.71052632,43272969.28947368,14.244736842105262,0.0,Denver,US,DEN
"Denver, US (to DEN)",27283,RJF-INTERNET,9270939.925925925,16419794.481481481,68.09074074074074,0.0,Denver,US,DEN
"Denver, US (to DEN)",27602,PATHFINDER-ASN,39642097.666666664,20585535.333333332,58.75555555555555,0.0,Denver,US,DEN
"Denver, US (to DEN)",30475,WEHOSTWEBSITES-COM,166722262.4,64529445.5,11.395,0.0,Denver,US,DEN
"Denver, US (to DEN)",30536,CCR-AS,188915736.5,214350056.75,13.66,0.0,Denver,US,DEN
"Denver, US (to DEN)",30620,CO-DATACENTER,107723154.15,187969521.5,4.45,0.0710000023245811,Denver,US,DEN
"Denver, US (to DEN)",32175,TRANSIT,148207314.47435898,97150327.34615384,5.9884615384615385,0.002564102506790385,Denver,US,DEN
"Denver, US (to DEN)",32798,HIGHLINE-AS,77721247.925,101292198.0125,23.31375,0.0377499982714653,Denver,US,DEN
"Denver, US (to DEN)",32806,MTNSAT-ASN-02,352541.875,196957.25,865.0,0.0,Denver,US,DEN
"Denver, US (to DEN)",33635,ARISTATA,28168668.360465117,18705703.476744186,53.54302325581395,0.0,Denver,US,DEN
"Denver, US (to DEN)",35986,VYVE-BROADBAND,222638832.65,144090472.3,6.035,0.0,Denver,US,DEN
"Denver, US (to DEN)",36081,STATE-OF-COLORADO-MNT-NETWORK,90518493.05140187,97178701.45327103,19.565420560747665,0.07588785068593291,Denver,US,DEN
"Denver, US (to DEN)",36692,CISCO-UMBRELLA,20393665.375925925,12189262.925925925,70.70814814814815,0.040906667135034984,Denver,US,DEN
"Denver, US (to DEN)",40306,VIASAT-3,1460234.4166666667,745885.875,1421.2583333333332,0.0,Denver,US,DEN
"Denver, US (to DEN)",46844,SHARKTECH,21769748.384615384,9607869.437062938,124.9541958041958,0.03516083890148861,Denver,US,DEN
"Denver, US (to DEN)",53454,FULLDUPLEX-DEN,148424056.57142857,22768468.285714287,2.96,0.0,Denver,US,DEN
"Denver, US (to DEN)",55256,NETSKOPE,30450732.52460882,35899696.06543385,144.94130867709816,0.014998862150576948,Denver,US,DEN
"Denver, US (to DEN)",60068,CDN77,37579072.712401055,30215473.701846965,122.35395778364116,0.03206596270296967,Denver,US,DEN
"Denver, US (to DEN)",62642,BIGLEAF,94023090.77403846,72334892.5673077,24.32548076923077,0.06038461596919939,Denver,US,DEN
"Denver, US (to DEN)",62651,NETPROTECT-62651,28754024.17073171,11377635.75609756,208.41341463414636,0.03039024443161196,Denver,US,DEN
"Denver, US (to DEN)",62695,VERSO-NETWORKS,99639492.18125,84359344.21875,6.476875,0.019375000367290326,Denver,US,DEN
"Denver, US (to DEN)",63023,AS-GLOBALTELEHOST,34744098.266666666,21039467.833333332,38.922222222222224,0.00400000007357446,Denver,US,DEN
"Denver, US (to DEN)",63270,AERUX-BROADBAND,125580901.75132744,127968006.71681416,13.209999999999999,0.013458407127331373,Denver,US,DEN
"Denver, US (to DEN)",63304,HILLTOP-BROADBAND,778849.5416666666,2211473.1666666665,155.41666666666666,0.08833333229025203,Denver,US,DEN
"Denver, US (to DEN)",64231,AS-24-7INTOUCH,17203115.4255079,20361265.990970656,133.77607223476298,0.02733634327224016,Denver,US,DEN
"Denver, US (to DEN)",131199,NEXEON-AS-AP,53631494.11111111,26788122.083333332,27.905555555555555,0.0020000000949949,Denver,US,DEN
"Denver, US (to DEN)",136787,PACKETHUBSA-AS-AP,26334101.655670103,19715635.454639174,220.980412371134,0.06719216499981691,Denver,US,DEN
"Denver, US (to DEN)",141039,PACKETHUBSA-AS-AP,59156173.07081545,34003799.26072961,66.43755364806867,0.00805793986970542,Denver,US,DEN
"Denver, US (to DEN)",206092,SECFIREWALLAS,29270925.382857144,28323954.442857143,231.23857142857142,0.013251428556894608,Denver,US,DEN
"Denver, US (to DEN)",209854,Cyberzonehub,45410623.018181816,19639232.054545455,48.79272727272727,0.0003636363809081636,Denver,US,DEN
"Denver, US (to DEN)",212238,CDNEXT,40464007.87721519,52013789.55063291,68.06240506329114,0.01762405063889189,Denver,US,DEN
"Denver, US (to DEN)",393262,TODYL-CLOUD,28207600.7875817,28271877.486928105,57.32941176470588,0.07139215580860356,Denver,US,DEN
"Denver, US (to DEN)",393789,CENTURYLINK-CHIA-PROJECT,224855192.775,169100801.675,5.5525,0.0020000000949949,Denver,US,DEN
"Denver, US (to DEN)",393950,XIBER-LLC,316352074.0,182565103.8,3.87,0.0,Denver,US,DEN
"Denver, US (to DEN)",394056,BIFIV,314440453.3660714,211880468.06785715,64.20875000000001,0.00792857143096625,Denver,US,DEN
"Denver, US (to DEN)",394883,VISTABEAM,77540744.55172414,59546337.75862069,12.579310344827586,0.0851724116966642,Denver,US,DEN
"Denver, US (to DEN)",395354,ASN-STARRY,127257040.76271187,82954660.44915254,9.61271186440678,0.0010169491613820339,Denver,US,DEN
"Denver, US (to DEN)",395980,COMCAST-MES,13076762.020833334,7837293.0,58.49513888888888,0.009749999968335026,Denver,US,DEN
"Denver, US (to DEN)",397142,FORT-COLLINS-CONNEXION,169839548.5165441,125221228.38235295,21.324632352941176,0.012091912110062199,Denver,US,DEN
"Denver, US (to DEN)",397377,ESTES-PARK,128022016.79166667,58102562.84375,43.74583333333334,0.0,Denver,US,DEN
"Denver, US (to DEN)",397400,UCCSL-01,9828712.153225806,19260093.620967742,180.27822580645162,0.0,Denver,US,DEN
"Denver, US (to DEN)",397676,VW-QFN-ASN,10059933.107142856,5380044.214285715,517.8571428571429,0.006857143182839657,Denver,US,DEN
"Denver, US (to MCI)",174,COGENT-174,66924610.02941176,62141884.35294118,70.02352941176471,0.01470588257207588,Denver,US,MCI
"Denver, US (to MCI)",209,CENTURYLINK-US-LEGACY-QWEST,266332331.29728463,128111996.69194756,11.239887640449439,0.013739700349569246,Denver,US,MCI
"Denver, US (to MCI)",3356,LEVEL3,135082341.08275864,111870182.13103448,27.38393103448276,0.0,Denver,US,MCI
"Denver, US (to MCI)",6389,BELLSOUTH-NET-BLK,33700911.55555555,10677029.444444444,77.07222222222222,0.0,Denver,US,MCI
"Denver, US (to MCI)",6966,USDOS,1286643.0714285714,3810366.714285714,214.62142857142857,0.0,Denver,US,MCI
"Denver, US (to MCI)",7359,CENTURYLINK-SPA-ZUNI,10698388.777777778,17279452.0,237.28333333333336,0.0,Denver,US,MCI
"Denver, US (to MCI)",7922,COMCAST-7922,79538357.83333333,23896970.333333332,19.516666666666666,0.0,Denver,US,MCI
"Denver, US (to MCI)",11320,LIGHTEDGE-AS-02,15224913.55030181,9910385.965794768,136.22786720321932,0.06639195191233568,Denver,US,MCI
"Denver, US (to MCI)",13150,CATON,57239401.137931034,70758517.81034483,30.200000000000003,0.02699999922308428,Denver,US,MCI
"Denver, US (to MCI)",13765,NEDELCO,37436237.11111111,20296531.527777776,26.641666666666666,0.02300000004470345,Denver,US,MCI
"Denver, US (to MCI)",14593,SPACEX-STARLINK,31503721.508196723,9184331.87704918,48.014754098360655,0.0931803291457415,Denver,US,MCI
"Denver, US (to MCI)",21928,T-MOBILE-AS21928,74763918.66666667,24284384.166666668,22.788888888888888,0.0,Denver,US,MCI
"Denver, US (to MCI)",22616,ZSCALER-SJC1,5612557.647058823,27533052.05882353,125.16764705882352,0.0,Denver,US,MCI
"Denver, US (to MCI)",32806,MTNSAT-ASN-02,761847.75,278053.625,635.0,0.0,Denver,US,MCI
"Denver, US (to MCI)",36692,CISCO-UMBRELLA,16140763.277777778,8680560.166666666,52.583333333333336,0.0,Denver,US,MCI
"Denver, US (to MCI)",55256,NETSKOPE,24164855.16011236,36599082.308988765,61.52921348314607,0.007426966442151005,Denver,US,MCI
"Denver, US (to MCI)",60068,CDN77,9136026.277777778,13753414.444444444,61.349999999999994,0.0,Denver,US,MCI
"Denver, US (to MCI)",63270,AERUX-BROADBAND,81226957.4,102480482.875,10.1,0.0,Denver,US,MCI
"Denver, US (to MCI)",64231,AS-24-7INTOUCH,7478501.225490196,4878930.352941177,127.61666666666666,0.004117646966786926,Denver,US,MCI
"Denver, US (to MCI)",141039,PACKETHUBSA-AS-AP,12375997.333333334,12732868.444444444,15.577777777777776,0.0,Denver,US,MCI
"Denver, US (to MCI)",212238,CDNEXT,45454670.24137931,63491898.56896552,81.43793103448276,0.0,Denver,US,MCI
"Denver, US (to MCI)",393262,TODYL-CLOUD,73087428.45,78086699.0,17.91,0.0610000006854534,Denver,US,MCI
"Denver, US (to MCI)",395354,ASN-STARRY,32898700.222222224,26245607.333333332,29.849999999999998,0.0,Denver,US,MCI
"Dhaka, BD (to SIN)",7565,BDCOM-BD,58493904.035374865,43252414.24445618,44.73225976768743,0.019231256436352002,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",9230,BOL-BD-AP,59860323.34210526,54183767.65789474,50.257894736842104,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",9441,NEXT-BD,15883673.575,31926214.025,141.3425,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",9825,SDNP-BD-AS,12714980.046875,24004100.1875,62.3453125,0.021093750707223066,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",10075,FGL-AS-BD,62187849.92003231,41709123.92326333,30.099515347334407,0.03922180925241651,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",13335,CLOUDFLARENET,14517755.28,12430338.706666667,130.82533333333333,0.02124000012874602,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",14593,SPACEX-STARLINK,16685147.06185567,5452515.706185567,111.06821305841923,0.018979381307834716,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",17469,ACCESSTEL-AS-AP,51855723.3,56374884.675,9.0,0.04850000143051145,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",17494,BTTB-AS-AP,9075551.5,2028093.642857143,73.07142857142857,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",21859,ZEN-ECN,63165361.15,54458692.9,6.545,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",23688,LINK3-TECH-AS-BD-AP,51856339.06408163,43799746.135510206,18.044244897959185,0.021915102187753166,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",23729,ALO-AS-AP,19892397.333333332,20083681.444444444,23.427777777777777,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",23923,AGNI-AS,32106949.15,43809475.25,51.185,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",23956,AMBERIT-BD-AS,39868643.705487125,43251401.367861144,37.4893673012318,0.04173460291867525,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",24122,BDCOM-BD-AS-AP,36323648.15891473,31955138.624031007,64.00232558139534,0.05846511596965407,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",24342,BRAC-BDMAIL-AS-BD,32288309.684210528,38936954.55263158,71.55526315789473,0.0005263158144723157,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",24389,GRAMEENPHONE-AS-AP,11079076.388410786,7997167.837636259,130.2805507745267,0.020325875062708113,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",24432,AXIATA-ROBI-AS-AP,13384694.01968504,10219667.35433071,90.77716535433072,0.005835433085412353,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",38031,OPTIMAX-BD-AS-AP,29444457.07352941,21403140.470588237,31.766176470588235,0.01032352962476363,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",38067,RADIANT,24358680.833333332,37851769.05555555,6.805555555555555,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",38203,ADNTELECOMLTD-BD,30178986.5,25759241.2979798,27.881818181818183,0.04063636407425455,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",38313,FUSIONNET-AS-AP,16529920.833333334,10594149.0,54.166666666666664,0.0049999998882412,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",38562,IOLBD-AS,41382567.13480392,28926789.82107843,70.4171568627451,0.05135980479341619,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",45245,banglalink-AS,13042569.470198676,10732158.496688742,85.71854304635761,0.021192053276644567,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",45588,BTCL-ISP-AS,38034934.00440529,29579615.84801762,35.354405286343614,0.002735682764697797,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",45766,TRIANGLESERVICES,75687169.8974359,55806397.666666664,7.334615384615385,0.07153846514530669,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",45905,STARGATE-AS-AP,27766471.974025972,29162223.83766234,48.814935064935064,0.07457792254802828,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",45925,TELETALK-BD,8509399.5,2874328.0454545454,121.91363636363636,0.0019090909256853637,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",55492,DFN-BD,47361392.05421687,42464109.60843374,18.332530120481927,0.053192772630445,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",55828,DRIK-BD,57361130.5,49745741.8,8.614999999999998,0.0659999996423721,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",56054,ICON-INFOTECH-BD,35295673.166666664,26288457.0,47.922222222222224,0.2770000100135803,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",56264,TOMATOWEB-BD,74093577.14583333,33404633.0625,892.2604166666666,0.1686250014075388,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",58655,SKYTEL6-BD,16818480.333333332,16612706.629629629,30.16296296296296,0.045666666701436,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",58656,BDHUB-BD,172712677.5925926,50744823.2962963,6.07962962962963,0.0033333332588275,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",58715,EARTHTELECOMMUNICATION-AS,27395332.388888888,27630613.888888888,16.172222222222224,0.0379999987781047,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",58717,SUMMITCOMMUNICATIONS-BD,29897433.435714286,34960436.97571429,41.92771428571429,0.0643557140683489,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",58736,DFLL-BD,51401462.848101266,43174964.088607594,37.47848101265823,0.001860759552579972,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",58768,DAFFODILNET-BD,44370525.19656736,42657055.04468912,29.373380829015545,0.026308289888602007,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",58813,DTECH-BD,15546753.972727273,22487261.945454545,99.43636363636364,0.05792727326042947,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",58890,INFOLINK1-BD,47778526.85,65289387.7,6.0200000000000005,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",58945,VCL-AS-AP,58108828.74137931,48951210.03448276,11.21551724137931,0.0027586208206826206,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",59249,MOFNET-BD,25401645.529411763,34024376.14705882,36.550000000000004,0.03170588218113952,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",59362,KSNETWORK-AS-AP,21964683.450292397,28552342.149122808,85.21461988304094,0.052263158116195516,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",63526,SSDTL-BD,17157401.66591081,23419520.159863945,142.71413454270595,0.15149145842479148,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",63844,ONCL-BD,57834096.777777776,29725053.722222224,4.688888888888889,0.0130000002682209,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",63961,BDREN-UGC-AS-AP,35746104.96969697,14185627.651515152,126.46363636363637,0.024696969120255208,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",63969,RACEONLINE-BD,17623990.066666666,14935465.526666667,63.071333333333335,0.02205333343241361,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",63980,MFI-AS-AP,13712963.57142857,7820529.071428572,7.528571428571429,0.0340000018477439,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",63996,MNL-AS-AP,19886956.278846152,45124551.375,28.020192307692305,0.04571153830665231,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",64018,CWT-AS-AP,36940711.071428575,2953460.285714286,8.735714285714286,0.003000000026077,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",131216,AUTHENTICNETWORK-AS-AP,10881059.222222222,15151766.388888888,59.75555555555556,0.06666666766007741,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",131340,TAQWAIT-AS-AP,19133214.611111112,26375455.888888888,18.35,0.2349999994039535,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",132092,ITBASE-AS-AP,39147986.2,55885254.1,10.805,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",132129,SYSLAND-AS-AP,10728091.924418604,11326289.697674418,53.50406976744186,0.09744185996431377,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",132290,THENET-AS-AP,32052347.405172415,42606210.81034483,31.95258620689655,0.05860344962827088,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",132298,ADCL-AS-AP,6404226.277777778,25344875.888888888,65.0611111111111,0.46000000834465016,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",132475,FCAN-AS-AP,33410170.275,88627615.625,38.07,0.01899999938905235,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",132608,MTSL-ISP-AP,36273317.0,37063083.821428575,11.467857142857143,0.02185714344627087,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",132800,NETEZEN-AS-AP,60696885.4,62221763.975,6.3025,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",133099,IMAGEIT-AS-AP,7809029.333333333,47161844.05555555,11.427777777777777,0.1059999987483024,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",133155,SATELLITE-BD,14638815.5,11883153.166666666,55.18888888888889,0.0320000015199184,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",133191,SSF-AS-AP,23336252.833333332,32908001.027777776,60.462500000000006,0.00825000039185395,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",133605,BTL-BD,38623178.722222224,17453468.055555556,27.811111111111114,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",133866,UTURN-AS-AP,62379562.55070604,51229651.17137355,45.26662387676508,0.03491258050466913,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134116,THENETHEADS-AS-AP,53054396.97058824,52394217.00735294,25.876470588235293,0.015485293944092355,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134146,SAMONLINE-AS-AP,38710711.883116886,29716558.028232638,22.984020327498587,0.0361132128907626,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134153,XPLORECYBERNET-AS-AP,37382591.05037594,37748393.57443609,54.94812030075188,0.03378315803321791,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134180,BRISKSYSTEMS-AS-AP,15491552.166666666,21417718.638888888,16.919444444444444,0.01999999955296515,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134204,BUSINESSNETWORK-AS-AP,30711926.214285713,37306329.303571425,21.287499999999998,0.03482142945618495,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134226,NATION-AS-AP,11090800.88,10842235.92,68.26,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134371,CIRCLENETWORK-BD,169550897.45460895,117346322.41410615,31.718743016759774,0.009342178867547105,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134437,THESKYTRADERSPVTGM-AS-AP,16042501.951086957,13338155.576086957,52.726630434782614,0.1184565227493927,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134499,CENTRALLINKNET-AS-AP,2986675.1666666665,17699342.555555556,155.2722222222222,0.0189999993890523,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134572,BOTTOLACYBERNET-AS-AP,66593734.75,57878663.9,6.545,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134595,VELOCITYINTERNET-AS-AP,76734578.04285714,75759827.35714285,11.7,0.0030142856495721,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134601,MICROLINK-AS-AP,13778578.85,38847887.0,61.985,0.05099999904632559,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134676,XENIALBB1-AS-AP,20479594.74050633,22061747.35443038,66.12721518987343,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134732,DOTINTERNET-AS-AP,55786257.255474456,62241754.04744525,37.40839416058394,0.055613139576285414,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134740,HORIZON-AS-AP,12439340.972222222,27310559.055555556,28.71944444444445,0.1054999977350235,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134806,SKYVIEWONLINE-AS-AP,11565422.722222222,18743971.722222224,104.77777777777777,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134841,IBCCL-AS-AP,40040006.844444446,21689908.68888889,6.930000000000001,0.10679999887943266,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134970,TUHINENTERPRISE-AS-AP,52719899.796875,45198901.885416664,19.605208333333334,0.029104166722390756,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134971,DOLYITCORNER-AS-AP,30135700.93877551,40921193.551020406,55.96938775510204,0.0013877550966809409,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",134990,CITYCOMNETWORK-AS-AP,8271693.46875,16807737.5625,66.25,0.03674999950453636,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",135037,TECHNOASIA-AS-AP,6068270.055555556,23216006.055555556,176.02777777777777,0.2809999883174896,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",135076,INFOCOMLIMITED-AS-AP,6266147.361111111,12720473.5,59.13055555555555,0.13800000026822085,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",135092,DHAKATECH-AS-AP,26883179.944444444,35334016.166666664,9.277777777777779,0.0,Dhaka,BD,SIN
"Dhaka, BD (to SIN)",135130,ACN-AS-AP,23296078.888888888,27753264.888888888,41.02222222222222,0.0,Dhaka,BD,SIN
